address,area,price,property,room_id,status,use
厦门金茂2017XP08地块5号楼15层1502室,82.41,38961,商品房,1502,,住宅
厦门金茂2017XP08地块5号楼15层1501室,88.87,39371,商品房,1501,,住宅
厦门金茂2017XP08地块5号楼16层1604室,88.87,40051,商品房,1604,,住宅
厦门金茂2017XP08地块5号楼16层1603室,82.41,39061,商品房,1603,,住宅
厦门金茂2017XP08地块5号楼16层1602室,82.41,39061,商品房,1602,,住宅
厦门金茂2017XP08地块5号楼16层1601室,88.87,39471,商品房,1601,,住宅
厦门金茂2017XP08地块5号楼17层1704室,88.87,40151,商品房,1704,,住宅
厦门金茂2017XP08地块5号楼17层1703室,82.41,39161,商品房,1703,,住宅
厦门金茂2017XP08地块5号楼17层1702室,82.41,39161,商品房,1702,,住宅
厦门金茂2017XP08地块5号楼17层1701室,88.87,39571,商品房,1701,,住宅
厦门金茂2017XP08地块5号楼18层1804室,88.87,40251,商品房,1804,,住宅
厦门金茂2017XP08地块5号楼18层1803室,82.41,39261,商品房,1803,,住宅
厦门金茂2017XP08地块5号楼18层1802室,82.41,39261,商品房,1802,,住宅
厦门金茂2017XP08地块5号楼18层1801室,88.87,39671,商品房,1801,,住宅
厦门金茂2017XP08地块5号楼19层1904室,88.87,40351,商品房,1904,,住宅
厦门金茂2017XP08地块5号楼19层1903室,82.41,39361,商品房,1903,,住宅
厦门金茂2017XP08地块5号楼19层1902室,82.41,39361,商品房,1902,,住宅
厦门金茂2017XP08地块5号楼19层1901室,88.87,39771,商品房,1901,,住宅
厦门金茂2017XP08地块5号楼20层2004室,88.87,40451,商品房,2004,,住宅
厦门金茂2017XP08地块5号楼20层2003室,82.41,39461,商品房,2003,,住宅
厦门金茂2017XP08地块5号楼20层2002室,82.41,39461,商品房,2002,,住宅
厦门金茂2017XP08地块5号楼20层2001室,88.87,39871,商品房,2001,,住宅
厦门金茂2017XP08地块5号楼21层2104室,88.87,40401,商品房,2104,,住宅
厦门金茂2017XP08地块5号楼21层2103室,82.41,39411,商品房,2103,,住宅
厦门金茂2017XP08地块5号楼21层2102室,82.41,39411,商品房,2102,,住宅
厦门金茂2017XP08地块5号楼21层2101室,88.87,39821,商品房,2101,,住宅
厦门金茂2017XP08地块5号楼22层2204室,88.87,40351,商品房,2204,,住宅
厦门金茂2017XP08地块5号楼22层2203室,82.41,39361,商品房,2203,,住宅
厦门金茂2017XP08地块5号楼22层2202室,82.41,39361,商品房,2202,,住宅
厦门金茂2017XP08地块5号楼22层2201室,88.87,39771,商品房,2201,,住宅
厦门金茂2017XP08地块5号楼23层2304室,88.87,40301,商品房,2304,,住宅
厦门金茂2017XP08地块5号楼23层2303室,82.41,39311,商品房,2303,,住宅
厦门金茂2017XP08地块5号楼23层2302室,82.41,39311,商品房,2302,,住宅
厦门金茂2017XP08地块5号楼23层2301室,88.87,39721,商品房,2301,,住宅
厦门金茂2017XP08地块5号楼24层2404室,88.87,40251,商品房,2404,,住宅
厦门金茂2017XP08地块5号楼24层2403室,82.41,39261,商品房,2403,,住宅
厦门金茂2017XP08地块5号楼24层2402室,82.41,39261,商品房,2402,,住宅
厦门金茂2017XP08地块5号楼24层2401室,88.87,39671,商品房,2401,,住宅
厦门金茂2017XP08地块5号楼25层2504室,88.87,40201,商品房,2504,,住宅
厦门金茂2017XP08地块5号楼25层2503室,82.41,39211,商品房,2503,,住宅
厦门金茂2017XP08地块5号楼25层2502室,82.41,39211,商品房,2502,,住宅
厦门金茂2017XP08地块5号楼25层2501室,88.87,39621,商品房,2501,,住宅
厦门金茂2017XP08地块5号楼26层2604室,88.87,40151,商品房,2604,,住宅
厦门金茂2017XP08地块5号楼26层2603室,82.41,39161,商品房,2603,,住宅
厦门金茂2017XP08地块5号楼26层2602室,82.41,39161,商品房,2602,,住宅
厦门金茂2017XP08地块5号楼26层2601室,88.87,39571,商品房,2601,,住宅
厦门金茂2017XP08地块8号楼1层103室,79.01,30623,商品房,103,,住宅
厦门金茂2017XP08地块8号楼1层102室,78.84,30623,商品房,102,,住宅
厦门金茂2017XP08地块8号楼1层101室,106.02,31073,商品房,101,,住宅
厦门金茂2017XP08地块8号楼2层204室,119.77,31173,商品房,204,,住宅
厦门金茂2017XP08地块8号楼2层203室,79.32,31023,商品房,203,,住宅
厦门金茂2017XP08地块8号楼2层202室,79.32,31023,商品房,202,,住宅
厦门金茂2017XP08地块8号楼2层201室,106.12,31473,商品房,201,,住宅
厦门金茂2017XP08地块8号楼3层304室,119.77,31573,商品房,304,,住宅
厦门金茂2017XP08地块8号楼3层303室,79.32,31423,商品房,303,,住宅
厦门金茂2017XP08地块8号楼3层302室,79.32,31423,商品房,302,,住宅
厦门金茂2017XP08地块8号楼3层301室,106.12,31873,商品房,301,,住宅
厦门金茂2017XP08地块8号楼4层404室,119.77,31973,商品房,404,,住宅
厦门金茂2017XP08地块8号楼4层403室,79.32,31823,商品房,403,,住宅
厦门金茂2017XP08地块8号楼4层402室,79.32,31823,商品房,402,,住宅
厦门金茂2017XP08地块8号楼4层401室,106.12,32273,商品房,401,,住宅
厦门金茂2017XP08地块8号楼5层504室,119.77,32123,商品房,504,,住宅
厦门金茂2017XP08地块8号楼5层503室,79.32,31973,商品房,503,,住宅
厦门金茂2017XP08地块8号楼5层502室,79.32,31973,商品房,502,,住宅
